datetime,url,title
2023-10-06 23:42:17.807814,https://www.foxnews.com/world/us-ammo-arrives-israel-ahead-expected-ground-operation-gaza,US ammo arrives in Israel ahead of expected ground operation in Gaza
2023-10-06 23:42:17.807845,https://www.foxnews.com/world/israel-launches-massive-airstrikes-downtown-gaza-city-netanyahu-says-we-have-only-started,"Israel launches massive airstrikes on downtown Gaza City, Netanyahu says: 'We have only started'"
2023-10-06 23:42:17.807876,https://www.foxnews.com/politics/biden-administration-sends-congress-emergency-funding-request,"Biden admin urges major funding increases for aid to Ukraine, Israel and Gaza civilians"
2023-10-23 23:42:17.807907,https://www.foxnews.com/politics/sen-peter-welch-says-israel-ground-invasion-exacerbate-conditions-gaza-grave-concerns,Sen. Peter Welch says Israel ground invasion would 'exacerbate' conditions in Gaza: 'Grave concerns'
2023-10-06 23:42:17.807938,https://www.foxnews.com/world/iraq-jordan-egypt-condemn-israel-attacking-gaza-holy-land-fends-off-strikes-syria-lebanon,"Iraq, Jordan, Egypt condemn Israel for attacking Gaza as Holy Land fends off strikes from Syria, Lebanon"
2023-10-06 23:42:17.807969,https://www.foxnews.com/politics/squad-rep-tlaib-ignores-us-intel-about-gaza-hospital-sides-hamas-over-biden-admin,"'Squad' Rep. Tlaib ignores US intel about Gaza hospital, sides with Hamas over Biden admin"
2023-10-06 23:42:17.808000,https://www.foxnews.com/world/israel-recaptures-areas-near-gaza-strip-overrun-hamas,Israel recaptures areas near the Gaza Strip overrun by Hamas
2023-10-06 23:42:17.808031,https://www.foxnews.com/politics/sen-blackburn-concerned-over-biden-supplemental-request-aid-gaza-after-hamas-reportedly-stole-aid,Sen. Blackburn concerned over Biden supplemental request to aid Gaza after Hamas reportedly stole aid
2023-11-02 23:42:17.808061,https://www.foxnews.com/us/liberal-city-council-demands-biden-push-israeli-ceasefire-end-current-violence-gaza,Liberal city council demands Biden push for Israeli ceasefire to end 'current violence' in Gaza
2023-10-26 23:42:17.808092,https://www.foxnews.com/media/gaza-hospital-coverage-proves-media-needs-skeptical-hamas-expert-says-facts-wrong,"Gaza hospital coverage proves media needs to be skeptical of sources, expert says: ‘All the facts were wrong’"
2023-10-25 23:42:17.808123,https://www.foxnews.com/media/biden-refutes-pbs-reporters-question-hamas-provided-gaza-death-count,Biden refutes PBS reporter's question on Hamas-provided Gaza death count: 'I have no confidence' it's truthful
2023-10-06 23:42:17.808153,https://www.foxnews.com/world/israel-warns-civilians-northern-gaza-evacuate-area-24-hours-safety,Israel warns civilians in northern Gaza to evacuate from area within 24 hours: 'For your safety'
2023-11-01 23:42:17.808184,https://www.foxnews.com/world/israel-hamas-war-5-american-aid-workers-leave-gaza-egypt-rafah-crossing,"Israel-Hamas war: Five American aid workers leave Gaza for Egypt through Rafah crossing, hundreds remain"
2023-10-06 23:42:17.808215,https://www.foxnews.com/politics/biden-us-workin-like-hell-free-gaza-hostages,Biden: US ‘workin' like hell’ to free Gaza hostages
2023-10-06 23:42:17.808246,https://www.foxnews.com/politics/kirby-us-actively-trying-locate-hostages-gaza-wont-rule-anything-in-out-american-effort,"Kirby: US 'actively trying' to find hostages in Gaza, won't 'rule anything in or out' for American effort"
2023-10-27 23:42:17.808277,https://www.foxnews.com/world/hamas-preventing-gaza-residents-fleeing-to-safety-palestinian-activist,"Hamas preventing Gaza residents from fleeing to safety, Palestinian activist says"
2023-10-06 23:42:17.808308,https://www.foxnews.com/world/biden-puts-condition-humanitarian-aid-gaza-israel-allows-egypt-deliver-supplies,Biden puts condition on humanitarian aid to Gaza as Israel allows Egypt to deliver supplies
2023-10-23 23:42:17.808339,https://www.foxnews.com/world/israel-fires-400-airstrikes-gaza-idf-identifies-terrorists-responsible-oct-7-attack,Israel fires 400 airstrikes into Gaza as IDF identifies terrorists said to be responsible for Oct 7 attack
2023-10-06 23:42:17.808369,https://www.foxnews.com/world/israeli-tv-footage-appears-show-gaza-hospital-blast-came-palestinian-rocket,Israeli TV footage appears to show Gaza hospital blast came from Palestinian rocket
2023-11-02 23:42:17.808400,https://www.foxnews.com/politics/democrat-senator-admonishes-israel-unacceptable-gaza-civilian-death-urges-immediate-strategy-change,"Dem senator admonishes Israel over 'unacceptable' Gaza civilian death, urges immediate strategy change"
2023-10-06 23:42:17.808431,https://www.foxnews.com/world/vatican-offers-mediate-israel-gaza-conflict-negotiate-hostage-release,"Vatican offers to mediate Israel-Gaza conflict, negotiate hostage release"
2023-10-25 23:42:17.808461,https://www.foxnews.com/world/israeli-forces-conduct-ground-raids-gaza-ahead-expected-invasion,Israeli forces conduct tank raid in Gaza ahead of expected invasion
2023-10-06 23:42:17.808492,https://www.foxnews.com/media/aps-gaza-reporter-repeatedly-ripped-israel-social-media-oppressive-regime-overthrown,"AP's Gaza reporter repeatedly ripped Israel on social media, said oppressive regime should be 'overthrown'"
2023-10-06 23:42:17.808522,https://www.foxnews.com/world/biden-israel-not-blame-gaza-hospital-bombing-left-500-dead-done-other-team,Biden says Israel not to blame for rocket attack on Gaza hospital that left 500 dead: 'Done by the other team'
2023-10-06 23:42:17.808553,https://www.foxnews.com/world/israeli-air-force-unleashing-extensive-attack-waves-gaza-strip-kills-2-senior-hamas-officials,"Israeli Air Force unleashing 'extensive attack waves' on Gaza Strip, kills 2 senior Hamas officials"
2023-10-30 23:42:17.808583,https://www.foxnews.com/world/israeli-soldiers-reported-killed-first-gaza-ground-incursion-began,Israeli soldiers reported killed; first in Gaza since ground incursion began
2023-10-06 23:42:17.808614,https://www.foxnews.com/politics/sec-blinken-exchanges-warm-greeting-palestinian-president-remains-silent-aid-gaza,"Sec Blinken exchanges warm greeting with Palestinian president, remains silent on aid for Gaza"
2023-10-06 23:42:17.808648,https://www.foxnews.com/world/biden-israel-not-blame-gaza-hospital-blast-cites-data-shown-defense-department,"Biden says Israel not to blame for Gaza hospital blast, cites data 'shown by my defense department'"
2023-10-06 23:42:17.808680,https://www.foxnews.com/world/blinken-hamas-blame-foreign-nationals-leave-gaza-egypt-ready-help,Blinken says Hamas to blame for foreign nationals not being able to leave Gaza; Egypt ready to help
2023-10-30 23:42:17.808711,https://www.foxnews.com/world/massachusetts-couple-1-year-old-son-stranded-gaza-little-food-water-fuel-connectivity-attorney,"Massachusetts couple, 1-year-old son stranded in Gaza with little food, water, fuel, connectivity: attorney"
2023-10-06 23:42:17.808742,https://www.foxnews.com/world/russia-offers-mediate-israel-gaza-negotiations-putin-no-alternative-2-state-solution,"Russia offers to mediate Israel-Gaza negotiations, Putin says 'no alternative' to 2-state solution"
2023-10-29 23:42:17.808773,https://www.foxnews.com/live-news/october-29-israel-hamas-war,Israel expands ground operations in Gaza as Netanyahu announces 'second stage' of war against Hamas
2023-10-06 23:42:17.808804,https://www.foxnews.com/media/former-israeli-soldier-suggests-hostage-rescue-operations-behind-delay-ground-invasion-gaza,Former Israeli soldier suggests hostage rescue operations behind delay in ground invasion of Gaza
2023-10-26 23:42:17.808834,https://www.foxnews.com/media/white-house-battles-reporters-rejecting-hamas-gaza-death-count,White House battles reporters as it rejects Hamas' Gaza death count: We won't cite a 'terrorist organization'
2023-10-06 23:42:17.808865,https://www.foxnews.com/us/bernie-sanders-criticizes-israels-offensive-gaza-calls-serious-violation-international-law,"Bernie Sanders criticizes Israel's offensive in Gaza, calls it 'serious violation of international law'"
2023-10-06 23:42:17.808896,https://www.foxnews.com/politics/pro-palestine-demonstrators-swarm-inside-capitol-hill-demand-ceasefire-police-begin-arresting-protesters,"Pro-Palestinian demonstrators swarm on Capitol Hill, demand Gaza ceasefire as police arrest protesters"
2023-10-06 23:42:17.808926,https://www.foxnews.com/media/democrat-congressman-condemns-disgusting-display-media-reporting-gaza-hospital-blast,Democrat congressman condemns 'disgusting display' by media reporting on Gaza hospital blast
2023-10-06 23:42:17.808957,https://www.foxnews.com/world/iran-shares-chilling-message-israel-gaza-hospital-explosion-kills-500-time-over,Iran shares chilling message for Israel after Gaza hospital explosion kills 500: 'Time is OVER'
2023-10-06 23:42:17.808988,https://www.foxnews.com/world/idf-fighter-jets-struck-750-hamas-military-targets-overnight-northern-gaza-strip,IDF fighter jets struck 750 Hamas military targets overnight in the northern Gaza Strip
2023-10-06 23:42:17.809019,https://www.foxnews.com/world/hezbollah-watches-gaza-war-sparks-fear-additional-fronts-israel-defend,Hezbollah watches on as Gaza war sparks fear of additional fronts for Israel to defend
2023-10-30 23:42:17.809050,https://www.foxnews.com/media/biden-reportedly-raged-new-york-times-coverage-gaza-hospital-explosion,Biden reportedly raged over New York Times' coverage of Gaza hospital explosion
2023-10-06 23:42:17.809080,https://www.foxnews.com/faith-values/pope-affirms-israel-has-right-to-defend-themselves-mourns-innocents-in-gaza,"Pope affirms Israel has 'right' to 'defend themselves,’ mourns innocents in Gaza"
2023-10-06 23:42:17.809111,https://www.foxnews.com/world/iran-threatens-israel-looming-ground-offensive-gaza-report,Iran threatens Israel over looming ground offensive in Gaza: report
2023-10-06 23:42:17.809143,https://www.foxnews.com/live-news/october-16-2023-israel-hamas-war,Israel fends off aggression at Lebanon border as it prepares to invade Gaza
2023-10-24 23:42:17.809174,https://www.foxnews.com/world/israeli-cabinet-deciding-gaza-invasion-timing-netanyahu-says-pledging-exact-highest-price,"Israeli cabinet deciding on Gaza invasion timing, Netanyahu says, pledging to exact 'highest price'"
2023-10-06 23:42:17.809204,https://www.foxnews.com/media/how-israels-withdrawal-gaza-proved-strategic-mistake-that-empowered-hamas,How Israel's withdrawal from Gaza proved a ‘strategic mistake’ that empowered Hamas
2023-10-31 23:42:17.809235,https://www.foxnews.com/world/massachusetts-family-stranded-gaza-speaks-out-about-situation-ground-our-frustration-continues,Massachusetts family stranded in Gaza speaks out about situation on the ground: 'Our frustration continues'
2023-10-06 23:42:17.809265,https://www.foxnews.com/media/cbs-news-shamed-post-gaza-hospital-blast-suggesting-israel-fault-did-hamas-write-tweet,CBS News shamed for post on Gaza hospital blast suggesting Israel at fault: ‘Did Hamas write this tweet?’
2023-10-30 23:42:17.809295,https://www.foxnews.com/world/israel-hits-300-hamas-targets-gaza-engages-battles-terrorists-firing-anti-tank-missiles-guns,"Israel hits 300 Hamas targets in Gaza, engages in battles against terrorists firing anti-tank missiles, guns"
2023-10-25 23:42:17.809324,https://www.foxnews.com/world/north-korea-accuses-israel-genocide-gaza-labels-us-accomplice,"North Korea accuses Israel of 'genocide' in Gaza, labels US an 'accomplice'"
