datetime,url,title
2023-11-02 00:00:00.000000,/2023/11/02/opinion/israel-gaza-hamas.html?searchResultPosition=140,The Two Things Worrying U.S. Military Officials About Israel and Hamas
2023-11-02 00:00:00.000000,/2023/11/01/pageoneplus/corrections-nov-2-2023.html?searchResultPosition=141,"Corrections: Nov. 2, 2023"
2023-11-01 00:00:00.000000,/2023/11/01/world/middleeast/columbia-protest-hillary-clinton-class.html?searchResultPosition=142,Student Protesters Walk Out of Hillary Clinton’s Class at Columbia
2023-11-01 00:00:00.000000,/2023/11/01/opinion/israel-hamas-gaza-children.html?searchResultPosition=143,The Words in the Middle East That Are Breaking My Heart
2023-11-01 00:00:00.000000,/2023/11/01/business/economy/israel-gaza-war-global-economy.html?searchResultPosition=144,Risk of a Wider Middle East War Threatens a ‘Fragile’ World Economy
2023-11-01 00:00:00.000000,/2023/11/01/world/middleeast/gaza-jabaliya-israel-airstrike.html?searchResultPosition=145,"In Gazan Neighborhood Hit by Airstrikes, Death and Despair Reign"
2023-11-01 00:00:00.000000,/2023/11/01/briefing/gaza-evacuees-egypt-fed-interest-rates.html?searchResultPosition=146,Evacuees From Gaza Arrived in Egypt
2023-11-01 00:00:00.000000,/2023/11/01/podcasts/biden-israel-aid-war.html?searchResultPosition=147,The Battle Over Aid to Israel
2023-11-01 00:00:00.000000,/2023/11/01/briefing/gaza-india-dalio.html?searchResultPosition=148,Thursday Briefing: The First Evacuees Leave Gaza
2023-11-01 00:00:00.000000,/2023/11/01/learning/teachers-how-are-you-addressing-the-israel-hamas-war-in-your-classrooms.html?searchResultPosition=149,"Teachers, How Are You Addressing the Israel-Hamas War in Your Classrooms?"
2023-11-01 00:00:00.000000,/live/2023/11/01/world/israel-hamas-war-gaza-news/for-some-palestinians-exiting-gaza-means-leaving-their-families-behind?searchResultPosition=150,"For some Palestinians, exiting Gaza means leaving their families behind."
2023-11-01 00:00:00.000000,/2023/11/01/world/asia/israel-gaza-people-leave.html?searchResultPosition=151,"Limited Flight From Gaza Strip Begins, as Israelis Close In on Main City"
2023-11-01 00:00:00.000000,/2023/11/01/arts/design/an-my-le-photographs-vietnam-moma.html?searchResultPosition=152,An-My Lê Left Vietnam as a Child. She Returned as a Photographer.
