,datetime,url,title
13,2023-10-24 21:23:02.676650,https://www.foxnews.com/politics/kirby-warns-expect-more-civilian-casualties-gaza-israel-targets-hamas-this-war,Kirby warns to expect more civilian casualties in Gaza as Israel targets Hamas: 'This is war'
14,2023-10-28 21:23:02.676682,https://www.foxnews.com/live-news/october-28-israel-hamas-war,Israeli Prime Minister Benjamin Netanyahu says country has entered 'second stage' of war with Hamas
15,2023-09-30 21:23:02.676714,https://www.foxnews.com/world/hezbollah-watches-gaza-war-sparks-fear-additional-fronts-israel-defend,Hezbollah watches on as Gaza war sparks fear of additional fronts for Israel to defend
16,2023-09-30 21:23:02.676746,https://www.foxnews.com/world/vatican-offers-mediate-israel-gaza-conflict-negotiate-hostage-release,"Vatican offers to mediate Israel-Gaza conflict, negotiate hostage release"
17,2023-10-17 21:23:02.676779,https://www.foxnews.com/live-news/october-17-2023-israel-hamas-war,"Israel continues to issue evacuation warnings in northern Gaza, hundreds killed in hospital blast"
18,2023-10-25 21:23:02.676811,https://www.foxnews.com/live-news/israel-conducts-airstrikes-in-west-bank-syria-overnight-kills-hamas-commander,"Israel conducts airstrikes in West Bank, Syria overnight, kills Hamas commander"
19,2023-10-24 21:23:02.676843,https://www.foxnews.com/live-news/october-24-israel-hamas-war,"At least 33 Americans killed in Israel-Hamas war, secretary of state tells UN"
20,2023-10-16 21:23:02.676875,https://www.foxnews.com/live-news/october-16-2023-israel-hamas-war,Israel fends off aggression at Lebanon border as it prepares to invade Gaza
21,2023-09-30 21:23:02.676907,https://www.foxnews.com/world/jewish-schools-uk-increasing-security-measures-israel-gaza-war-escalates,Jewish schools in UK increasing security measures as Israel-Gaza war escalates
22,2023-09-30 21:23:02.676938,https://www.foxnews.com/world/israel-strikes-hamas-gaza-surprise-attack-exchanges-fire-hezbollah,"Israel declares war after Hamas surprise attack, launches retaliatory airstrikes in Gaza"
23,2023-10-21 21:23:02.676970,https://www.foxnews.com/live-news/october-21-israel-hamas-war,Israel Defense Forces trade fire with Hezbollah as Israel faces rockets from Hamas
24,2023-10-25 21:23:02.677002,https://www.foxnews.com/world/israeli-forces-conduct-ground-raids-gaza-ahead-expected-invasion,Israeli forces conduct tank raid in Gaza ahead of expected invasion
25,2023-10-18 21:23:02.677033,https://www.foxnews.com/live-news/october-18-israel-hamas-war,"Biden trip ends with promise of humanitarian aid to Gaza, backs Israel over hospital blast"
26,2023-10-19 21:23:02.677065,https://www.foxnews.com/live-news/october-19-israel-hamas-war,IDF says military leaders are approving plans for ground operation in Gaza to eradicate Hamas
27,2023-09-30 21:23:02.677097,https://www.foxnews.com/politics/white-house-silent-biden-officials-pro-palestine-post-bloodshed-israel,White House silent on Biden official's pro-Palestinian post amid bloodshed in Israel
28,2023-09-30 21:23:02.677129,https://www.foxnews.com/world/israeli-air-force-unleashing-extensive-attack-waves-gaza-strip-kills-2-senior-hamas-officials,"Israeli Air Force unleashing 'extensive attack waves' on Gaza Strip, kills 2 senior Hamas officials"
29,2023-09-30 21:23:02.677161,https://www.foxnews.com/world/iran-threatens-israel-looming-ground-offensive-gaza-report,Iran threatens Israel over looming ground offensive in Gaza: report
30,2023-09-30 21:23:02.677193,https://www.foxnews.com/media/harvard-student-organizations-claim-israel-entirely-responsible-gaza-attacks,Harvard student organizations claim Israel 'entirely responsible' for Gaza attacks
31,2023-09-30 21:23:02.677223,https://www.foxnews.com/world/israel-launches-massive-airstrikes-downtown-gaza-city-netanyahu-says-we-have-only-started,"Israel launches massive airstrikes on downtown Gaza City, Netanyahu says: 'We have only started'"
32,2023-09-30 21:23:02.677256,https://www.foxnews.com/politics/squad-democrat-calls-end-israels-gaza-blockade-condemns-hamas-terror-attacks,'Squad' Democrat calls for end of Israel's 'Gaza blockade' as he condemns Hamas terror attacks
33,2023-09-30 21:23:02.677288,https://www.foxnews.com/world/israel-recaptures-areas-near-gaza-strip-overrun-hamas,Israel recaptures areas near the Gaza Strip overrun by Hamas
34,2023-09-30 21:23:02.677319,https://www.foxnews.com/world/israel-gives-palestinian-citizens-deadline-flee-gaza-troops-amass-border,Israel gives Palestinian citizens deadline to flee Gaza as troops amass on border
35,2023-10-27 21:23:02.677350,https://www.foxnews.com/world/hamas-preventing-gaza-residents-fleeing-to-safety-palestinian-activist,"Hamas preventing Gaza residents from fleeing to safety, Palestinian activist says"
36,2023-09-30 21:23:02.677381,https://www.foxnews.com/world/us-ammo-arrives-israel-ahead-expected-ground-operation-gaza,US ammo arrives in Israel ahead of expected ground operation in Gaza
37,2023-10-20 21:23:02.677412,https://www.foxnews.com/live-news/october-20-israel-hamas-war,"Hamas releases two American hostages, a mother and daughter, as Israel continues Gaza bombardment"
38,2023-09-30 21:23:02.677444,https://www.foxnews.com/world/senior-hamas-official-admits-israel-attacks-planned-years-guise-governing-gaza,Senior Hamas official admits Israel attacks had been planned for years under guise of governing Gaza
39,2023-10-20 21:23:02.677475,https://www.foxnews.com/us/two-american-hostages-released-gaza-fox-news-told,"Two American hostages released from Gaza, Fox News is told"
40,2023-10-15 21:23:02.677507,https://www.foxnews.com/live-news/hamas-attack-israel-war,Deadline expired for Palestinians to flee Gaza as Israeli troops amass at border
41,2023-09-30 21:23:02.677539,https://www.foxnews.com/world/foreign-officials-raise-alarm-lack-humanitarian-aid-gaza-israel-prepares-ground-operation,Foreign officials raise alarm over lack of humanitarian aid in Gaza as Israel prepares for ground operation
42,2023-10-28 21:23:02.677571,https://www.foxnews.com/politics/sullivan-israel-protect-gaza-civilians-despite-hamas-making-life-difficult-human-shields,Sullivan: Israel should protect Gaza civilians despite Hamas making ‘life difficult’ with human shields
43,2023-10-22 21:23:02.677602,https://www.foxnews.com/media/aoc-accuses-israel-war-crimes-hamas-committed-horrific-attacks-however,"AOC accuses Israel of war crimes: Hamas committed 'horrific' attacks, 'however...'"
44,2023-09-30 21:23:02.677633,https://www.foxnews.com/us/college-campus-protests-erupt-across-us-ahead-anticipated-israel-operation-gaza,College campus protests erupt across US ahead of anticipated Israel operation in Gaza
45,2023-10-15 21:23:02.677664,https://www.foxnews.com/politics/biden-us-workin-like-hell-free-gaza-hostages,Biden: US ‘workin' like hell’ to free Gaza hostages
46,2023-09-30 21:23:02.677694,https://www.foxnews.com/world/iraq-jordan-egypt-condemn-israel-attacking-gaza-holy-land-fends-off-strikes-syria-lebanon,"Iraq, Jordan, Egypt condemn Israel for attacking Gaza as Holy Land fends off strikes from Syria, Lebanon"
47,2023-09-30 21:23:02.677725,https://www.foxnews.com/us/bernie-sanders-criticizes-israels-offensive-gaza-calls-serious-violation-international-law,"Bernie Sanders criticizes Israel's offensive in Gaza, calls it 'serious violation of international law'"
48,2023-10-25 21:23:02.677756,https://www.foxnews.com/politics/biden-denies-accuracy-gaza-casualty-numbers-has-no-confidence-hamas-run-health-ministry,"Biden denies accuracy of Gaza casualty numbers, has 'no confidence' in Hamas-run health ministry"
49,2023-10-25 21:23:02.677788,https://www.foxnews.com/world/israeli-cabinet-deciding-gaza-invasion-timing-netanyahu-says-pledging-exact-highest-price,"Israeli cabinet deciding on Gaza invasion timing, Netanyahu says, pledging to exact 'highest price'"
50,2023-09-30 21:23:02.677820,https://www.foxnews.com/world/israels-military-force-war-hamas-idf-hits-back-terror-targets,Israel's military says force is 'at war' with Hamas as IDF hits back at terror targets
51,2023-09-30 21:23:02.677858,https://www.foxnews.com/world/israels-defense-minister-removes-every-restriction-idf-prepares-ground-assault-gaza,Israel's defense minister removes 'every restriction' as IDF prepares ground assault in Gaza
52,2023-09-30 21:23:02.677895,https://www.foxnews.com/world/rocket-barrages-strike-southern-israel-operation-claimed-hamas,"At least 100 dead as Hamas launches unprecedented attack on Israel, Netanyahu says nation is 'at war'"
53,2023-10-25 21:23:02.677927,https://www.foxnews.com/media/secretary-of-state-anthony-blinken-asked-qatari-pm-rein-in-al-jazeera-war-coverage-report,Secretary of State Antony Blinken asked Qatari leader to 'tone down Al Jazeera's' war coverage: report
54,2023-10-23 21:23:02.677964,https://www.foxnews.com/world/artificial-intelligence-new-frontier-war-harder-prove-what-real,Artificial intelligence a new frontier in war: 'harder to prove what is real'
55,2023-10-29 21:23:02.677996,https://www.foxnews.com/politics/squad-member-cori-bush-accuses-israel-ethnic-cleansing-war-hamas,'Squad' member Cori Bush accuses Israel of 'ethnic cleansing' in war against Hamas
56,2023-09-30 21:23:02.678027,https://www.foxnews.com/world/pope-francis-contacts-only-catholic-church-gaza-carnage-continues,Pope Francis contacts only Catholic Church in Gaza as carnage continues
57,2023-09-30 21:23:02.678070,https://www.foxnews.com/world/israeli-forces-entered-gaza-localized-raids-idf-tells-fox-news,"Israeli forces entered Gaza for localized raids, IDF tells Fox News"
58,2023-10-29 21:23:02.678102,https://www.foxnews.com/opinion/israels-war-against-hamas-battle-civilization,Israel's war against Hamas is a battle for civilization
59,2023-10-25 21:23:02.678134,https://www.foxnews.com/world/north-korea-accuses-israel-genocide-gaza-labels-us-accomplice,"North Korea accuses Israel of 'genocide' in Gaza, labels US an 'accomplice'"
60,2023-09-30 21:23:02.678166,https://www.foxnews.com/faith-values/pope-affirms-israel-has-right-to-defend-themselves-mourns-innocents-in-gaza,"Pope affirms Israel has 'right' to 'defend themselves,’ mourns innocents in Gaza"
61,2023-09-30 21:23:02.678197,https://www.foxnews.com/politics/rep-rashida-tlaib-critic-israel-silent-hamas-terror-attacks-israeli-death-toll-climbs-600,"Rep. Rashida Tlaib, critic of Israel, breaks silence on Hamas attacks as Israeli death toll climbs over 600"
62,2023-10-20 21:23:02.678228,https://www.foxnews.com/media/ny-times-defends-rehiring-gaza-journalist-praised-hitler,NY Times defends rehiring Gaza journalist who praised Hitler: He's 'maintained high journalistic standards'
63,2023-09-30 21:23:02.678260,https://www.foxnews.com/politics/hezbollah-real-risk-escaltion-israel-northern-border-national-security-adviser-sullivan-warns,"Hezbollah poses 'real risk of escalation' at Israel northern border, national security adviser Sullivan warns"
64,2023-09-30 21:23:02.678292,https://www.foxnews.com/media/aps-gaza-reporter-repeatedly-ripped-israel-social-media-oppressive-regime-overthrown,"AP's Gaza reporter repeatedly ripped Israel on social media, said oppressive regime should be 'overthrown'"
65,2023-09-30 21:23:02.678324,https://www.foxnews.com/world/russia-offers-mediate-israel-gaza-negotiations-putin-no-alternative-2-state-solution,"Russia offers to mediate Israel-Gaza negotiations, Putin says 'no alternative' to 2-state solution"
66,2023-09-30 21:23:02.678356,https://www.foxnews.com/world/israel-war-see-photos-video-attack-aftermath,"Israel at War: See the photos, video of the attack and aftermath"
67,2023-09-30 21:23:02.678387,https://www.foxnews.com/world/idf-says-continued-attack-hamas-military-targets-headquarters-gaza-strip,"IDF says it continued to attack Hamas military targets, headquarters in Gaza Strip; Hamas official killed"
68,2023-10-16 21:23:02.678425,https://www.foxnews.com/politics/israel-hamas-war-biden-visit-wednesday-show-support,Israel-Hamas war: Biden to visit Israel on Wednesday in show of support
69,2023-10-28 21:23:02.678458,https://www.foxnews.com/world/un-food-program-chief-organization-lost-communication-humanitarian-teams-gaza,UN food program chief says organization lost communication with humanitarian teams in Gaza
70,2023-10-23 21:23:02.678490,https://www.foxnews.com/politics/sen-peter-welch-says-israel-ground-invasion-exacerbate-conditions-gaza-grave-concerns,Sen. Peter Welch says Israel ground invasion would 'exacerbate' conditions in Gaza: 'Grave concerns'
71,2023-09-30 21:23:02.678523,https://www.foxnews.com/world/blinken-hamas-blame-foreign-nationals-leave-gaza-egypt-ready-help,Blinken says Hamas to blame for foreign nationals not being able to leave Gaza; Egypt ready to help
72,2023-10-27 21:23:02.678554,https://www.foxnews.com/politics/retired-army-legal-expert-geoffrey-corn-blasts-alexandria-ocasio-cortez-accusations-against-israel-committing-war-crimes,Retired Army legal expert blasts AOC's accusations against Israel for committing 'war crimes'
73,2023-09-30 21:23:02.678587,https://www.foxnews.com/world/biden-urges-israeli-pm-netanyahu-minimize-civilian-casualties-amid-war-against-hamas-terrorists,Biden urges Israeli PM Netanyahu to minimize civilian casualties amid war against Hamas terrorists
74,2023-10-19 21:23:02.678618,https://www.foxnews.com/media/iran-hostage-victim-parallels-1979-crisis-gaza-captives-irans-fingerprints,"Iran hostage victim on parallels between 1979 crisis, Gaza captives: Iran's fingerprints 'are all over this'"
75,2023-10-30 21:23:02.678646,https://www.foxnews.com/category/world/world-regions/israel,Israel | Fox News
76,2023-10-18 21:23:02.678674,https://www.foxnews.com/world/iran-shares-chilling-message-israel-gaza-hospital-explosion-kills-500-time-over,Iran shares chilling message for Israel after Gaza hospital explosion kills 500: 'Time is OVER'
77,2023-10-28 21:23:02.678704,https://www.foxnews.com/world/netanyahu-announces-second-phase-long-difficult-war-hamas-lifes-mission,Netanyahu announces 'second phase' of 'long and difficult' war on Hamas: 'My life's mission'
78,2023-10-23 21:23:02.678731,https://www.foxnews.com/world/israel-fires-400-airstrikes-gaza-idf-identifies-terrorists-responsible-oct-7-attack,Israel fires 400 airstrikes into Gaza as IDF identifies terrorists said to be responsible for Oct 7 attack
79,2023-10-27 21:23:02.678766,https://www.foxnews.com/world/heavy-explosions-heard-near-israel-gaza-border-idf-preps-ground-invasion,IDF to expand Gaza ground operations as heavy explosions pound area near border
80,2023-09-30 21:23:02.678795,https://www.foxnews.com/world/netanyahu-tells-biden-we-have-go-gaza-following-hamas-attacks-report,Netanyahu tells Biden 'we have to go in' to Gaza following Hamas attacks: report
81,2023-09-30 21:23:02.678821,https://www.foxnews.com/world/videos-hamas-brutality-toward-israelis-eerily-reminiscent-isis-tactics,Videos of Hamas brutality toward Israelis eerily reminiscent of ISIS tactics
82,2023-10-24 21:23:02.678847,https://www.foxnews.com/opinion/3-worst-media-fails-israel-hamas-war-so-far,The 3 worst media fails of the Israel-Hamas war… so far
83,2023-09-30 21:23:02.678872,https://www.foxnews.com/media/times-essence-retrieve-hostages-counterterrorism-expert-issues-urgent-warning-israel-war,'Time is of the essence' to retrieve hostages: Counterterrorism expert issues urgent warning over Israel war
84,2023-10-22 21:23:02.678898,https://www.foxnews.com/live-news/october-22-israel-hamas-war,"US deploys additional missile systems to Middle East as Israel, Hamas exchange fire"
85,2023-10-23 21:23:02.678923,https://www.foxnews.com/world/frances-macron-says-israeli-campaign-hamas-gaza-must-without-mercy,France's Macron says Israeli campaign against Hamas in Gaza must be 'without mercy'
86,2023-09-30 21:23:02.678949,https://www.foxnews.com/politics/ilhan-omar-condemns-israels-military-response-hamas-solution-negotiated-peace,"Ilhan Omar condemns Israel’s military response to Hamas, says ‘solution’ is ‘negotiated peace’"
87,2023-10-28 21:23:02.678976,https://www.foxnews.com/world/nato-ally-praises-hamas-freedom-fighters-condemns-israel-war-criminal,"NATO ally praises Hamas as 'freedom fighters,' condemns Israel as a 'war criminal'"
88,2023-09-30 21:23:02.679002,https://www.foxnews.com/media/the-view-co-host-sunny-hostin-accuses-israel-committing-war-crimes-compares-hamas-proud-boys,"The View' co-host Sunny Hostin accuses Israel of committing war crimes, compares Hamas to Proud Boys"
89,2023-10-24 21:23:02.679028,https://www.foxnews.com/world/netanyahu-says-hezbollah-launches-war-against-israel-invades-will-make-mistake-of-life,"Netanyahu says if Hezbollah launches a war against Israel and invades, 'it will make the mistake of its life'"
90,2023-09-30 21:23:02.679055,https://www.foxnews.com/world/40-babies-some-beheaded-found-israel-soldiers-hamas-attacked-village,"At least 40 babies, some beheaded, found by Israel soldiers in Hamas-attacked village"
91,2023-09-30 21:23:02.679080,https://www.foxnews.com/tech/israels-d9r-armored-bulldozer-earned-nickname-teddy-bear,How Israel’s D9R armored bulldozer earned the nickname ‘The Teddy Bear’
92,2023-09-30 21:23:02.679107,https://www.foxnews.com/world/israel-warns-civilians-northern-gaza-evacuate-area-24-hours-safety,Israel warns civilians in northern Gaza to evacuate from area within 24 hours: 'For your safety'
93,2023-09-30 21:23:02.679135,https://www.foxnews.com/world/israel-drops-flyers-gaza-with-message-for-palestinians-report,Israel drops flyers in Gaza with a message for Palestinians: report
94,2023-10-22 21:23:02.679161,https://www.foxnews.com/world/blinken-says-us-ready-get-involved-israel-hamas-war-line-crossed-we-wont-hesitate,Blinken says US is 'ready' to get involved in Israel-Hamas war if line is crossed: 'We won't hesitate'
95,2023-09-30 21:23:02.679187,https://www.foxnews.com/politics/kirby-us-actively-trying-locate-hostages-gaza-wont-rule-anything-in-out-american-effort,"Kirby: US 'actively trying' to find hostages in Gaza, won't 'rule anything in or out' for American effort"
96,2023-09-30 21:23:02.679212,https://www.foxnews.com/world/un-refugee-agency-gaza-becoming-a-hellhole-on-the-brink-of-collapse,UN refugee agency: Gaza becoming a 'hellhole' on the 'brink of collapse'
97,2023-10-23 21:23:02.679237,https://www.foxnews.com/politics/kirby-says-us-asking-israel-tough-questions-possible-gaza-ground-invasion,Kirby says US asking Israel 'tough questions' about possible Gaza ground invasion
98,2023-09-30 21:23:02.679263,https://www.foxnews.com/us/nyc-protest-rally-palestinians-blames-israel-deadly-hamas-attack-amid-retaliatory-airstrikes-gaza,NYC protest rally for Palestinians blames Israel for deadly Hamas attack amid retaliatory airstrikes in Gaza
99,2023-09-30 21:23:02.679293,https://www.foxnews.com/world/hero-israeli-k-9-unit-credited-rescue-over-200-civilians-during-hamas-terror-attack,Hero Israeli K-9 unit credited with rescue of over 200 civilians during Hamas terror attack
